Time,Amount,Age,Location,TransactionType,Class,JobArea,ItemCategory
123057.28152816856,26.34,64,FL,Online,0,Tech Support,Toys
146745.80533339395,4.78,79,CA,Online,0,Finance,Restaurants
65189.143131672165,85.57,29,FL,In-Store,0,Finance,Toys
93155.5387127823,34.04,52,TX,In-Store,0,Tech Support,Groceries
123833.3845874856,25.52,18,GA,In-Store,0,Tech Support,Furniture
26169.786190429742,0.22,74,NC,In-Store,0,Retail,Clothing
127619.54602143684,151.96,68,NY,Online,0,Engineering,Gas
109277.22084394534,18.44,25,TX,In-Store,0,Finance,Gas
17607.127830843478,2.8,21,NC,Online,0,Finance,Pharmacy
108390.25162989704,8.25,55,PA,In-Store,0,Logistics,Groceries
73952.86874091621,33.79,71,GA,Online,0,Healthcare,Pharmacy
154578.624807299,19.64,27,OH,Online,0,Retail,Restaurants
85036.04015179595,17.33,48,CA,Online,0,Hospitality,Groceries
163962.46016852788,7.14,60,GA,Online,0,Education,Gas
29191.978898870035,10.76,64,MI,In-Store,0,Tech Support,Groceries
71971.96583299029,13.3,77,TX,Online,0,Retail,Restaurants
32124.743711075524,18.9,28,OH,In-Store,0,Tech Support,Pharmacy
189169.064339738,6.82,40,NC,In-Store,0,Finance,Groceries
98724.09866684016,26.23,59,OH,In-Store,0,Tech Support,Electronics
42821.99013431351,13.21,30,CA,In-Store,0,Tech Support,Clothing
2035.5626223317397,6.18,70,TX,Online,0,Healthcare,Groceries
100344.80181098044,83.38,71,OH,Online,0,Retail,Clothing
126610.39594200044,93.88,67,OH,Online,0,Retail,Toys
28919.29517051576,89.44,41,IL,In-Store,0,Finance,Gas
27176.810373454813,59.03,26,NY,In-Store,0,Education,Electronics
149650.96464790672,73.9,21,OH,In-Store,0,Healthcare,Furniture
46993.747864008736,1.46,20,NY,In-Store,0,Retail,Furniture
128213.75166001676,20.34,18,NC,Online,0,Education,Clothing
167070.90236531652,6.2,48,NY,In-Store,0,Logistics,Clothing
60284.43645862959,179.7,20,GA,In-Store,0,Engineering,Toys
37714.27182308309,7.04,64,IL,In-Store,0,Healthcare,Restaurants
155935.2861119246,219.49,32,GA,In-Store,0,Healthcare,Electronics
26681.80099468602,7.11,48,CA,In-Store,0,Hospitality,Toys
158917.96140328096,47.81,25,OH,Online,0,Education,Clothing
59526.842975703286,46.17,37,GA,In-Store,0,Logistics,Gas
79884.67294090493,83.25,75,PA,In-Store,0,Engineering,Pharmacy
21818.54734234607,69.96,38,NY,Online,1,Retail,Gas
135659.04555682332,39.23,52,CA,Online,0,Hospitality,Pharmacy
70314.23964591135,64.88,18,IL,Online,0,Retail,Restaurants
134234.12681329553,27.44,80,NC,In-Store,0,Healthcare,Electronics
96023.15580423802,41.95,32,PA,Online,0,Logistics,Electronics
139134.13586387312,74.77,53,PA,Online,0,Logistics,Restaurants
42677.93647964157,4.17,53,NC,In-Store,0,Healthcare,Groceries
13176.033337045279,18.56,48,GA,Online,0,Education,Groceries
64941.9066445722,12.5,57,OH,Online,0,Logistics,Gas
129299.27449829616,9.48,33,NC,Online,0,Logistics,Furniture
98309.61892996698,35.16,19,IL,Online,0,Tech Support,Pharmacy
66777.41104084524,10.3,72,OH,Online,0,Education,Gas
10285.868220094948,212.14,30,NC,Online,0,Finance,Furniture
61649.94073235062,53.14,48,NY,In-Store,0,Logistics,Restaurants
202749.14181341248,17.33,42,FL,Online,0,Logistics,Pharmacy
73152.31290967253,28.78,38,NY,Online,0,Healthcare,Furniture
48628.3286846967,66.06,55,NY,In-Store,0,Retail,Toys
166289.03510595002,58.04,38,IL,In-Store,1,Finance,Restaurants
156450.00552524877,47.1,28,PA,In-Store,0,Tech Support,Groceries
223572.38986583796,5.15,68,GA,Online,0,Tech Support,Restaurants
67928.3552262645,11.84,22,MI,In-Store,0,Retail,Toys
33018.48275105521,62.83,43,NC,Online,0,Finance,Toys
136327.53112289406,66.48,21,MI,In-Store,0,Education,Pharmacy
55906.05527749294,3.12,26,CA,In-Store,0,Healthcare,Restaurants
161630.6782845358,28.4,79,TX,In-Store,0,Engineering,Clothing
39634.40627210979,26.5,28,OH,Online,0,Hospitality,Restaurants
111946.24027150152,2.83,31,CA,Online,0,Healthcare,Gas
41.6231166873267,61.3,41,TX,Online,0,Tech Support,Furniture
172190.06965285886,49.42,78,PA,Online,0,Hospitality,Gas
143907.33257111296,30.16,71,TX,In-Store,0,Healthcare,Clothing
70528.61218176543,21.0,29,TX,Online,0,Tech Support,Groceries
230893.41363571363,27.39,19,IL,In-Store,0,Engineering,Groceries
35487.622314429456,58.46,78,CA,In-Store,0,Hospitality,Furniture
117110.57607958817,106.54,43,OH,In-Store,0,Education,Furniture
48406.83268039574,44.68,61,TX,In-Store,0,Logistics,Toys
213558.08398436644,21.3,52,MI,In-Store,0,Tech Support,Clothing
158940.1564034866,34.76,32,FL,Online,0,Education,Electronics
24390.540280109435,36.46,80,TX,Online,0,Education,Toys
98610.83924788034,115.74,25,IL,In-Store,0,Finance,Pharmacy
118894.27226240946,89.06,52,PA,Online,0,Engineering,Electronics
47473.607609772975,27.21,32,GA,In-Store,0,Healthcare,Furniture
210519.79103982897,15.08,21,CA,In-Store,0,Education,Gas
87124.88784281367,42.57,69,FL,Online,1,Healthcare,Groceries
246056.88116399953,48.48,26,NC,In-Store,0,Engineering,Toys
150969.67700700663,89.79,67,PA,Online,0,Education,Groceries
38038.33339733261,36.44,46,FL,In-Store,0,Retail,Pharmacy
110454.07611858506,69.38,45,NY,Online,0,Retail,Electronics
108645.23780236678,14.86,70,FL,In-Store,0,Retail,Toys
47244.74202962604,3.68,59,OH,In-Store,0,Tech Support,Electronics
69924.16655686947,148.18,76,TX,Online,0,Tech Support,Clothing
130010.3186868311,40.97,44,OH,Online,0,Hospitality,Clothing
224538.68046942004,10.54,56,OH,In-Store,0,Education,Clothing
4871.463629279989,64.83,54,MI,In-Store,0,Retail,Pharmacy
132926.4966369462,36.4,67,PA,Online,0,Tech Support,Restaurants
155160.43550628464,20.05,19,MI,Online,0,Finance,Electronics
22686.561562433628,6.03,70,GA,Online,0,Hospitality,Groceries
69174.05809069338,26.95,45,TX,Online,0,Healthcare,Toys
6743.711000566946,82.39,60,MI,Online,0,Logistics,Pharmacy
96372.0851760076,0.78,74,CA,In-Store,0,Finance,Clothing
145904.90389740563,5.93,36,MI,Online,0,Hospitality,Groceries
8374.619371822097,8.89,20,PA,Online,0,Healthcare,Clothing
253369.55108621894,2.72,29,CA,In-Store,0,Healthcare,Toys
240969.5881423487,26.07,62,GA,In-Store,0,Engineering,Groceries
35166.71951974998,28.14,66,NC,In-Store,0,Finance,Clothing
172198.1898981586,35.77,55,NC,In-Store,0,Healthcare,Groceries
89639.6279814218,161.7,65,PA,In-Store,0,Logistics,Clothing
89406.94288175415,35.76,50,NC,In-Store,0,Education,Toys
99709.12541212847,2.93,58,PA,Online,0,Healthcare,Furniture
104905.0792026007,74.99,19,FL,In-Store,0,Healthcare,Pharmacy
162506.04664004408,41.01,33,NC,In-Store,0,Logistics,Groceries
55492.721396077875,21.7,46,MI,Online,0,Engineering,Restaurants
14705.88240149891,31.46,78,TX,In-Store,0,Hospitality,Toys
1932.7070250497463,36.44,56,PA,In-Store,0,Education,Groceries
52565.53875314933,77.16,43,TX,In-Store,0,Engineering,Gas
142504.8709118658,72.84,36,PA,Online,0,Hospitality,Groceries
63580.1618250002,32.49,31,TX,In-Store,0,Finance,Electronics
169509.83962902863,26.64,32,NC,Online,0,Education,Electronics
148564.42082237956,55.04,75,TX,In-Store,0,Education,Furniture
54244.688490649685,56.87,31,PA,In-Store,0,Healthcare,Pharmacy
159023.47284197249,1.56,67,TX,In-Store,0,Education,Clothing
168666.5697790696,84.41,40,MI,In-Store,0,Healthcare,Restaurants
93225.50331838556,32.62,49,PA,In-Store,0,Finance,Furniture
75648.63927737433,13.23,76,MI,Online,0,Engineering,Groceries
12068.650528101403,15.18,52,IL,In-Store,0,Healthcare,Furniture
164252.07146092187,108.99,41,MI,Online,0,Tech Support,Furniture
90175.88107610872,72.13,29,MI,In-Store,0,Education,Groceries
133487.62780544304,3.01,48,NC,Online,0,Logistics,Restaurants
78783.86541782907,32.87,68,GA,In-Store,1,Finance,Restaurants
77533.23736796257,37.61,59,GA,Online,0,Retail,Pharmacy
21796.26387190822,15.47,58,TX,In-Store,0,Education,Gas
239474.9838213754,10.67,23,NC,In-Store,0,Engineering,Toys
104200.79558940083,3.5,29,OH,In-Store,0,Healthcare,Groceries
112054.67543236096,25.43,64,GA,In-Store,0,Logistics,Toys
169197.38872138638,19.62,33,MI,Online,0,Healthcare,Furniture
231913.64838045847,43.88,44,IL,In-Store,0,Tech Support,Clothing
104559.46880380504,27.94,63,PA,In-Store,0,Logistics,Pharmacy
120724.32854060049,73.33,49,IL,Online,0,Tech Support,Electronics
63959.19130065274,23.15,27,TX,Online,0,Healthcare,Electronics
112352.3423618089,31.12,60,MI,Online,0,Retail,Gas
141254.24746840258,32.1,39,FL,In-Store,0,Retail,Electronics
46201.36401676344,61.79,40,NC,In-Store,0,Hospitality,Restaurants
196496.3422301289,24.81,31,NY,In-Store,0,Logistics,Gas
153130.3996128756,95.12,75,CA,In-Store,0,Healthcare,Furniture
94881.58085987532,38.68,64,FL,In-Store,0,Healthcare,Groceries
41335.676012313,38.95,78,FL,Online,0,Retail,Clothing
136213.95597191935,50.55,78,OH,In-Store,0,Education,Restaurants
14775.874131652085,18.73,65,GA,Online,0,Education,Clothing
37076.80091204445,39.92,46,CA,In-Store,0,Engineering,Electronics
124883.76229025389,46.33,49,PA,In-Store,0,Logistics,Furniture
242341.06613162856,35.11,73,GA,Online,0,Retail,Groceries
85435.82865260608,19.83,75,OH,In-Store,0,Finance,Electronics
17805.60462487381,70.16,45,CA,Online,0,Retail,Clothing
39476.97930204842,108.83,42,IL,In-Store,0,Tech Support,Groceries
88659.74333399902,68.94,74,NY,Online,0,Finance,Pharmacy
158129.01293587717,58.1,66,IL,Online,0,Tech Support,Groceries
148900.60056534968,24.36,43,MI,Online,0,Finance,Electronics
6394.919278837125,15.94,50,CA,Online,0,Finance,Restaurants
124227.66069118783,4.88,36,FL,Online,0,Healthcare,Restaurants
153116.94562212238,4.96,51,OH,Online,0,Hospitality,Groceries
1038.7711468815978,18.74,25,IL,In-Store,0,Finance,Groceries
23018.67489080944,41.27,45,OH,Online,0,Hospitality,Restaurants
41624.49062201092,49.46,32,NC,Online,0,Retail,Groceries
65017.65637974224,32.31,70,IL,In-Store,0,Tech Support,Pharmacy
123302.71687776202,10.73,44,FL,In-Store,0,Healthcare,Clothing
71446.88448751566,10.15,74,MI,Online,0,Finance,Restaurants
135660.417678175,39.26,61,IL,In-Store,0,Engineering,Pharmacy
171363.3650598647,27.72,74,FL,Online,0,Logistics,Restaurants
25283.587995557104,20.21,25,IL,In-Store,1,Logistics,Toys
89969.24512525447,57.77,39,PA,In-Store,0,Engineering,Restaurants
134465.3351696673,21.6,42,CA,In-Store,0,Education,Gas
35448.12987529084,16.47,35,PA,Online,0,Education,Toys
44015.70247906445,45.17,40,OH,In-Store,0,Retail,Groceries
144171.82294610605,16.71,38,IL,In-Store,0,Finance,Groceries
59223.90391394236,21.49,55,IL,Online,0,Education,Clothing
115757.86207845803,43.61,28,NC,In-Store,0,Education,Electronics
65112.87647938392,100.41,34,NC,Online,0,Finance,Furniture
186978.81305158732,46.95,69,CA,In-Store,0,Tech Support,Furniture
11640.832546491674,27.83,24,TX,Online,0,Education,Pharmacy
45338.47415817032,69.93,73,NC,In-Store,0,Healthcare,Electronics
76136.21810942539,2.33,50,PA,Online,0,Tech Support,Restaurants
88716.1440554555,27.64,57,FL,In-Store,0,Tech Support,Clothing
166947.31342165722,49.62,42,FL,Online,0,Tech Support,Electronics
11191.018334744473,21.86,79,PA,Online,0,Healthcare,Pharmacy
212244.33497708075,14.18,20,OH,Online,0,Tech Support,Toys
113855.40925620316,101.76,35,GA,In-Store,0,Hospitality,Restaurants
112714.17629502752,5.21,77,MI,Online,0,Retail,Pharmacy
46457.88728524304,5.95,79,NC,In-Store,0,Healthcare,Groceries
160347.0299737573,20.17,25,MI,Online,0,Retail,Toys
48565.39682883845,40.88,70,MI,In-Store,0,Finance,Clothing
130284.61694152426,47.97,77,OH,In-Store,0,Logistics,Toys
140825.73848036004,40.26,76,GA,In-Store,0,Hospitality,Electronics
18731.584405432408,112.27,64,FL,Online,0,Engineering,Electronics
75383.3133545168,31.91,29,OH,In-Store,0,Education,Groceries
154775.22236927133,0.97,63,GA,In-Store,0,Finance,Groceries
11913.674228964304,14.55,28,NC,In-Store,0,Healthcare,Toys
87619.90695645052,51.68,58,PA,In-Store,0,Engineering,Groceries
166804.3106433331,41.36,19,FL,Online,0,Hospitality,Furniture
5187.495003955715,7.37,27,GA,Online,0,Retail,Electronics
47910.254345139365,103.86,67,PA,In-Store,0,Healthcare,Electronics
101604.9535713503,8.19,43,FL,In-Store,0,Engineering,Groceries
39815.99921387807,40.23,54,CA,Online,0,Engineering,Furniture
48019.58657068424,32.93,35,NC,In-Store,0,Finance,Clothing
241828.4229074911,29.91,23,OH,Online,0,Tech Support,Gas
210411.84108010802,40.53,31,MI,Online,0,Tech Support,Clothing
245051.97557643463,32.07,80,FL,Online,0,Healthcare,Gas
60456.10076164428,39.41,27,IL,Online,0,Retail,Toys
250632.69833417397,24.63,56,PA,In-Store,0,Engineering,Furniture
177429.39284944237,57.64,22,IL,In-Store,0,Finance,Pharmacy
117443.05044936248,16.0,47,PA,Online,0,Education,Pharmacy
10296.650422623234,151.89,69,NC,In-Store,0,Hospitality,Furniture
155676.85579013597,12.26,22,GA,In-Store,0,Finance,Furniture
49796.00692539557,27.59,60,IL,In-Store,0,Education,Restaurants
153989.67981774788,13.97,30,TX,In-Store,0,Engineering,Gas
107176.5819004816,18.66,68,TX,Online,0,Logistics,Restaurants
122474.70522359783,10.32,57,NY,In-Store,0,Hospitality,Clothing
48390.45054632457,114.25,23,FL,In-Store,0,Education,Groceries
64733.05980745423,36.8,48,OH,In-Store,0,Tech Support,Restaurants
167519.1241167918,127.42,31,TX,In-Store,0,Retail,Furniture
183917.53830337885,58.22,33,TX,In-Store,0,Education,Clothing
30168.11255207505,48.42,33,OH,In-Store,0,Healthcare,Groceries
57842.26443289942,57.51,73,IL,Online,0,Hospitality,Groceries
10044.345132168917,5.46,23,MI,Online,0,Logistics,Restaurants
105326.52648550218,46.76,74,OH,Online,0,Retail,Electronics
9218.53387968152,10.44,77,NC,Online,0,Finance,Pharmacy
152506.3467062616,13.42,23,IL,In-Store,0,Tech Support,Groceries
18270.879788513434,9.73,51,NC,In-Store,0,Finance,Gas
53514.72767897668,61.0,33,NY,Online,0,Tech Support,Toys
163071.63523933417,59.58,18,CA,Online,0,Education,Electronics
138007.7188456268,53.09,60,OH,In-Store,0,Engineering,Groceries
11023.699320621712,122.01,67,MI,In-Store,0,Logistics,Pharmacy
216464.60504812616,51.81,74,MI,In-Store,1,Engineering,Furniture
83847.82275625355,94.2,63,FL,Online,0,Healthcare,Restaurants
81502.84286894494,57.27,62,NY,Online,0,Retail,Toys
25661.97186802804,26.78,49,NY,Online,0,Engineering,Gas
114355.19217109912,16.82,62,FL,In-Store,0,Healthcare,Clothing
95786.94494885564,106.5,31,NC,In-Store,1,Education,Groceries
44348.63740175736,39.98,79,PA,Online,0,Hospitality,Electronics
14349.097349600215,1.81,41,PA,Online,0,Engineering,Clothing
78737.4868813712,14.15,53,OH,In-Store,0,Retail,Electronics
74670.87330491813,62.1,33,FL,In-Store,0,Tech Support,Pharmacy
53162.79909517495,47.42,64,MI,Online,0,Tech Support,Restaurants
27569.320723558947,43.26,61,TX,In-Store,0,Hospitality,Pharmacy
90674.31818789548,2.03,59,IL,In-Store,0,Retail,Electronics
18486.25438929841,188.55,23,NC,Online,0,Hospitality,Groceries
146207.41546540067,49.41,28,NY,In-Store,0,Retail,Electronics
145309.02515762235,1.77,30,PA,In-Store,0,Education,Electronics
73990.22082923191,8.72,32,TX,Online,0,Hospitality,Electronics
194680.23679716018,9.43,66,IL,In-Store,0,Education,Toys
106583.86349107292,59.07,59,IL,Online,1,Tech Support,Toys
86096.66196473467,6.99,30,TX,Online,0,Tech Support,Electronics
170669.0317818206,56.31,41,TX,Online,0,Retail,Furniture
28053.32922811623,61.49,35,PA,In-Store,0,Education,Furniture
246823.12634720112,36.46,18,NY,In-Store,0,Healthcare,Clothing
98823.8918809072,16.12,33,OH,In-Store,0,Tech Support,Groceries
70296.64554646358,2.26,52,GA,Online,0,Retail,Pharmacy
77089.17979705593,40.8,68,NC,Online,0,Finance,Pharmacy
149413.0616970866,12.37,77,MI,Online,0,Engineering,Pharmacy
148042.93475621907,62.63,20,CA,In-Store,0,Finance,Restaurants
79186.17279140028,178.62,52,FL,In-Store,0,Education,Furniture
152281.39410944842,68.22,36,NC,In-Store,0,Retail,Gas
40172.1581650899,18.32,57,TX,In-Store,0,Retail,Toys
14930.192258230263,23.21,25,NY,Online,0,Hospitality,Pharmacy
115188.5627792558,17.68,63,NC,In-Store,0,Healthcare,Groceries
40782.17035993744,16.17,32,NY,Online,0,Education,Clothing
134902.56942446542,25.2,39,TX,In-Store,0,Tech Support,Electronics
79800.16001391681,47.74,49,NY,Online,0,Finance,Pharmacy
90614.63853980583,5.72,28,IL,In-Store,0,Hospitality,Furniture
141597.13311423908,4.11,76,NC,In-Store,0,Tech Support,Toys
95955.11861670972,1.46,27,NY,Online,0,Healthcare,Groceries
114129.1678517737,68.11,59,NC,In-Store,0,Tech Support,Furniture
256073.77037410045,42.4,74,FL,In-Store,0,Education,Restaurants
117360.86968016515,92.41,56,TX,Online,0,Tech Support,Pharmacy
148221.4403142715,8.71,43,NC,In-Store,0,Healthcare,Furniture
33981.73947987126,23.17,18,MI,In-Store,0,Healthcare,Pharmacy
38478.42647246908,196.41,55,TX,In-Store,0,Tech Support,Clothing
122546.42561567311,80.36,23,GA,In-Store,0,Finance,Pharmacy
12556.61353402388,30.58,46,OH,Online,0,Finance,Pharmacy
29288.346627356783,136.84,36,TX,In-Store,0,Healthcare,Groceries
80811.16211523609,37.13,44,PA,Online,1,Healthcare,Clothing
138017.8123179105,9.0,63,PA,In-Store,0,Healthcare,Gas
26992.49506904828,10.08,66,IL,In-Store,0,Logistics,Groceries
22274.36670070062,68.47,39,TX,In-Store,0,Tech Support,Furniture
108316.72588292362,36.91,46,NC,In-Store,0,Healthcare,Pharmacy
98388.40801229846,75.21,76,FL,In-Store,0,Engineering,Restaurants
8573.363712951112,1.32,41,CA,Online,0,Retail,Electronics
114388.23366038049,48.28,69,GA,In-Store,0,Hospitality,Toys
171301.4613902973,13.27,52,PA,Online,0,Finance,Pharmacy
94842.7773253671,41.68,66,TX,In-Store,0,Tech Support,Restaurants
178687.41359130238,45.31,59,TX,Online,0,Engineering,Electronics
36269.48315030351,44.19,51,FL,In-Store,0,Healthcare,Toys
75452.64403035959,1.58,67,NC,In-Store,0,Logistics,Gas
106285.09304631737,108.71,49,CA,In-Store,0,Finance,Electronics
196096.97291377437,6.29,20,OH,In-Store,0,Hospitality,Groceries
37452.63745568603,76.05,63,PA,Online,0,Retail,Pharmacy
235956.73512001743,94.09,74,PA,Online,0,Hospitality,Electronics
14539.38595114444,9.44,43,CA,In-Store,0,Hospitality,Restaurants
153516.15457494013,51.91,57,GA,In-Store,0,Retail,Gas
228455.9521687729,32.07,36,OH,Online,0,Logistics,Restaurants
121322.39415197606,125.85,62,IL,In-Store,0,Finance,Clothing
58818.89161517858,20.15,51,PA,In-Store,0,Healthcare,Clothing
82177.17310613024,46.94,62,MI,In-Store,0,Education,Toys
44398.70602085086,70.89,78,OH,Online,0,Healthcare,Furniture
8305.69836682353,23.0,32,MI,Online,0,Logistics,Gas
21886.134827995116,65.79,32,NC,In-Store,0,Hospitality,Gas
118073.44107760407,74.95,34,GA,Online,0,Tech Support,Groceries
84640.94162052535,25.39,22,MI,Online,0,Education,Clothing
90105.81506673226,6.02,26,GA,Online,0,Finance,Restaurants
48655.967098977475,32.67,22,NY,In-Store,0,Engineering,Pharmacy
166393.7640410538,29.95,39,NY,Online,0,Tech Support,Clothing
166592.75036949068,13.74,50,MI,In-Store,0,Healthcare,Toys
24580.6909091475,6.45,63,OH,Online,0,Healthcare,Clothing
170002.24556675227,5.56,74,TX,In-Store,0,Hospitality,Toys
98630.49104678797,41.6,55,IL,Online,0,Engineering,Gas
34585.96220550319,0.56,31,OH,Online,0,Engineering,Gas
47109.42732675464,6.74,74,GA,Online,0,Tech Support,Clothing
68166.03873695458,37.7,29,NC,In-Store,0,Tech Support,Furniture
88043.13329314209,120.78,78,IL,In-Store,0,Tech Support,Gas
39072.887898763445,38.75,43,OH,Online,0,Logistics,Toys
86469.31797872277,11.41,58,TX,In-Store,0,Engineering,Electronics
155943.93149899345,83.34,64,NY,Online,0,Healthcare,Electronics
167733.18986866839,40.51,51,NY,Online,0,Engineering,Gas
210439.68498349492,47.3,44,TX,In-Store,0,Hospitality,Pharmacy
257906.44097033163,36.3,23,NC,Online,0,Hospitality,Toys
42788.37366116096,16.6,33,GA,Online,0,Retail,Restaurants
53853.62399792333,53.47,24,TX,In-Store,0,Finance,Groceries
91813.96097392475,158.64,50,MI,Online,0,Education,Toys
71897.01184662097,152.63,54,MI,In-Store,0,Finance,Electronics
166468.66337307534,79.62,44,MI,In-Store,0,Retail,Restaurants
143601.85493672817,9.31,36,NC,In-Store,0,Finance,Gas
54878.99822112096,24.59,31,OH,Online,0,Healthcare,Gas
116954.50353927212,0.02,68,TX,In-Store,0,Healthcare,Toys
173615.7874217067,4.69,19,IL,In-Store,0,Education,Gas
65122.59692399418,74.55,37,NC,In-Store,0,Tech Support,Gas
240500.8520400066,27.27,51,IL,In-Store,0,Education,Restaurants
46784.67951920609,48.67,19,PA,Online,0,Education,Pharmacy
96788.0418640154,46.82,27,GA,In-Store,0,Education,Electronics
77312.85698709296,160.25,48,OH,In-Store,0,Engineering,Gas
148980.03119305143,92.5,48,OH,In-Store,0,Finance,Restaurants
